movieId,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
44896,400136,19354,9642,14258,14087,11693,27357,28476,40623,13061,52264,378108,51942,15374,409421,390734,53219,24589,11625,70089,17963,458253,18874,396263,8868,30060,49418,28609,21453,100271,16137,345637,63498,446894,11848,58515,333372,44338,14003,18939,36865,10797,17578,379291,10258,24914,31112,81003,12244,45745,14919,9369,22611,170687,9948,381028,77304,337703,72197,38055,213121,51739,51052,82424,22501,212167,16306,223706,213110,28118,49565,113082,37933,18917,12222,13158,234862,166428,51859,98622,62214,435129,18846,9487,20722,17445,474395,13053,49444,18839,35,9502,425,50393,140300,16990,8916,79433,9928,953
585,72204,12,59803,862,9806,37060,863,13930,100271,2062,13042,399106,77304,33065,345637,72478,269149,212162,14160,53219,38580,53211,177572,52954,10193,10191,106112,176983,39853,808,91673,51888,24480,260513,140420,13929,355338,9487,72640,9929,18242,85444,812,19035,301528,82690,354912,10681,150540,8587,36257,38757,433471,45745,10386,14258,10800,51739,514754,313297,83389,277834,82702,166428,58515,10674,530,20352,425,11886,9385,10515,62211,9502,40619,170522,393559,127380,64246,14447,54825,381028,36162,24675,30,16859,9325,47466,15370,13980,11621,34463,324857,11848,396263,10020,10340,145760,13928,532
8392,70061,53211,72203,129,471495,225745,16859,10515,85444,77304,49418,59892,19035,60316,4935,128,81,165095,24357,77759,19354,52971,149871,435129,32536,37797,30,22504,381028,11621,49565,32534,24358,12477,44338,20529,14069,393559,30060,12429,24675,110420,51739,86517,72215,24914,27357,13398,18242,9323,28118,20722,279254,372058,15371,399174,21131,110416,36161,24959,149870,16137,489412,4977,212167,91417,149,41201,15916,129229,10681,40623,10315,45336,167502,35435,13042,26963,14160,9479,354912,36129,2011,44734,324857,18839,11299,313297,40619,10386,340357,301528,339877,45745,54825,16306,430447,32085,15370,530
531,211798,532,530,86517,24926,52954,533,72185,393559,53219,10258,56619,14447,54825,15374,49418,53220,81424,53210,30060,88018,13980,52971,149871,37060,15371,70089,58515,14087,10515,51330,7443,378064,53217,9318,21348,14813,15916,11621,200481,36079,53211,18917,337703,13928,13061,149870,514754,19354,40623,9662,49565,585,13042,126963,301528,16859,18939,863,263109,33320,2011,862,13398,9806,13377,10315,32536,81,28118,13929,15137,41201,83389,8392,489412,399174,32085,32532,2062,15990,430447,33441,26963,823,36107,128,142563,12,919,10386,313297,21131,36162,11848,47542,51739,12477,43580,20529
13929,39853,53211,13397,435129,45336,13930,15374,38580,53220,12924,72185,399106,140420,13042,13928,8868,345637,250480,14711,10800,165095,86517,142563,54825,40619,72203,86412,53222,20722,354912,585,36540,12,430447,24480,13061,14447,32532,166428,38142,2062,301528,150540,393559,42979,862,337703,88018,52971,10857,21348,514754,17963,177572,200481,36107,53217,234567,37797,315465,812,82690,9806,52264,13187,324857,11886,269149,38757,77304,15999,51739,27357,83564,36163,33108,14919,8587,14160,26963,2011,13377,530,9078,263109,16859,32085,11848,10674,71883,13382,14836,293299,18846,10386,242828,9479,20352,10193,24589
12092,36257,16137,9369,15374,53219,10800,430447,51330,77887,33600,14830,24926,36540,91417,16237,80518,340357,10693,22561,9929,26672,227973,88018,234567,9078,51739,250480,32085,9325,53211,21348,72215,212168,10895,381028,13465,40619,13353,90056,58515,15242,268531,19354,11224,393559,43580,13042,11360,475946,408,44338,36163,11886,12230,32536,24959,52971,10837,170522,46929,301528,21453,13377,53220,166428,100271,10882,38060,14836,12429,18874,3170,130925,51162,13928,38580,11319,27357,10340,11047,10112,47166,9385,14258,51859,41394,381719,196750,15370,15400,15371,404368,455661,31112,339877,62214,25078,366924,42979,3933
15227,177572,15371,9479,3509,12429,7443,9502,10386,10515,812,856,11299,10020,10191,149,16859,11621,14836,9473,8587,55931,9323,4935,81,862,128,809,2062,9806,808,129,425,12,8392,14160,10681,585,44896,531,13929,12092,7518,13062,10144,10882,109445,59387,54825,10948,15789,3179,13930,17578,13382,10545,2310,2300,11886,417859,3933,82702,9325,10193,17711,16340,10340,18874,13691,11688,4978,277834,10112,50135,408,10539,919,14087,9837,11224,15171,25472,647,62177,5559,150540,533,11544,127380,286192,920,37135,532,140300,9836,11497,950,51739,8920,12144,10555
7518,9369,523777,29204,25472,33065,458253,15511,8868,10527,17963,11619,13934,13053,77887,34003,52264,953,10258,24589,82424,57718,13061,7484,9928,77950,950,170522,10837,46195,9408,8355,920,46929,28118,9982,17445,430447,260514,12222,227783,42518,8916,15601,9297,10800,9487,15512,15374,28476,324852,22794,1267,14711,16577,72197,57800,41394,10567,425,256835,49444,270946,10555,51052,11633,36800,9642,13062,9906,62211,51859,332210,44338,417859,80321,14411,11047,26505,328111,7443,43580,93456,49519,172385,15171,76492,9975,21386,53985,16340,48466,15567,8953,809,38055,10199,27357,10009,15173,9836
13062,72197,82424,15171,286192,9078,43650,13061,14411,228165,10340,49948,40619,49444,10957,10882,11836,4978,9487,13928,12230,11360,21032,10198,920,10380,13934,51052,13465,13382,13053,65759,11224,41216,93456,3170,73723,10150,404368,10112,136799,7518,77887,9606,10693,15947,20352,10948,9016,172385,26963,13225,11886,533,9297,12610,309809,62211,9502,77174,13353,10144,20722,24589,10567,260513,10527,12233,295693,38757,10530,62177,10501,324852,1273,9325,11619,9837,83564,3933,12092,12105,14447,13187,12222,417859,51739,809,16577,399174,82703,11319,13929,425,9994,213121,41201,11848,277834,7443,808
10144,8983,345637,8868,234567,10020,30060,77304,487672,11625,9369,812,11224,9929,15374,72185,9642,475215,14258,20760,487670,393559,10800,14087,91417,53219,100271,34463,408648,83564,10882,9318,21793,53211,10340,38060,36540,38757,12230,77762,51739,33600,8587,15990,52954,9385,25472,27357,36257,20007,127380,10674,10693,24926,17445,263109,26547,49418,301528,43580,81003,408,38580,213121,10198,51052,86412,24589,250480,13382,277834,10837,458253,396263,82690,13400,11886,9325,27042,24480,31718,17963,37135,3170,44338,40619,387893,170522,62211,82702,16137,48466,435129,297270,9487,10895,175112,13415,45745,13042,18846
