movieId,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
252,36257,16237,66125,170522,23703,51330,18032,9642,53211,21348,25694,29887,8282,9929,393559,38060,88018,53220,40619,157841,514754,458253,16515,257,43605,100271,13377,32430,15081,31411,43436,234567,40623,43580,324325,13353,51120,38606,37211,15370,27983,36540,52850,301528,38348,11047,12092,630,72197,14447,399106,20277,324849,9872,43442,23033,10166,16859,313297,82690,43650,13400,15242,13151,42795,13187,13382,14358,585,354912,433,44826,406997,62837,41521,19414,10837,10511,13042,13465,52954,12,51739,11886,260513,10515,420814,11839,2062,13671,10315,32328,269149,45699,33740,14160,14836,11704,9948,11528
2493,101503,43605,66125,435129,404378,31411,45699,11839,16515,157841,21348,25694,376530,40623,47542,514754,33740,18032,8981,37025,10515,10511,530,27983,9806,16859,14358,13042,29887,41521,43897,2270,14447,37853,43350,20813,532,393559,54825,105,14518,14160,1088,585,110420,23367,25078,531,313297,15370,19140,862,9642,33108,13466,36970,145760,33251,28276,12,38348,13929,346648,14295,140420,337703,324325,20497,25050,10949,354912,6646,20894,10386,8282,51739,57118,14241,5693,32430,430,260513,74719,8392,10315,12429,15907,218778,17681,257,2062,9929,269149,14836,11533,13061,10681,223706,475215,88018
105,433471,33740,41979,165,46814,16515,43350,41465,32430,8282,9929,10949,100271,13466,25050,10515,862,2280,15740,37025,271,11839,585,22595,8981,37204,53211,9806,34859,12,5693,6646,140420,12127,354912,16859,38606,10681,601,37920,33221,14160,123056,38329,313297,863,33108,29887,13929,812,376530,404378,11528,110465,15374,13671,25694,37853,72203,165095,2062,10193,8587,51739,150540,269149,14241,399106,77304,31411,346648,10386,2493,10511,13042,21501,13681,12429,10191,33065,195065,66125,14358,808,19140,1088,81549,514754,14295,24266,33251,37797,11886,20722,400928,856,355338,277834,630,19101
6280,11425,42622,7233,25472,27295,13499,22590,26355,10067,11630,15582,11317,21542,172385,9978,46094,25872,13680,10485,9310,41582,5393,23172,8359,10488,218778,43643,13969,22949,19051,20483,10438,24816,19084,10804,13767,10808,12499,12819,34043,10486,13962,196867,11806,9849,11007,13493,15045,58224,12559,9021,11982,888,21352,11870,13972,10481,17037,47939,11894,81005,3050,9279,14317,9906,20196,38745,13380,17834,19893,324852,15648,19414,42580,31504,9641,11504,18147,8839,227783,11395,34549,13673,34170,47881,18357,1634,12472,38225,9574,8856,9449,10199,11164,9446,14113,45565,13688,10996,13691
10808,7233,10172,13654,10067,3050,18147,28356,14043,36355,12559,62837,68179,58224,19724,47881,14113,9948,13680,15582,41515,15648,38745,50359,13700,9641,38802,14317,30765,11260,43643,10708,13493,10996,6589,20735,12819,54007,11637,17880,18276,16790,14175,10481,12574,9906,23023,49478,13682,14144,23398,13969,21972,17047,26441,20483,12499,20173,10756,9021,47867,6280,39180,32308,9969,47939,24100,175574,27681,15189,9574,71864,38579,11888,11425,19371,10438,6477,34043,49013,9822,13673,17037,46094,10485,35614,13767,8920,11870,41841,40866,39691,31504,38317,18736,11451,20196,11011,11007,41579,21539
12,324325,11945,585,45699,326215,355338,33065,862,100271,2062,10258,9806,14160,863,8981,433471,10193,13929,8587,53211,458253,24480,170522,301528,808,10191,140420,33914,13042,260513,9487,13930,399106,75301,127380,81549,52939,812,10681,150540,269149,14358,47542,33740,64246,82690,177572,234862,9642,25694,12127,32430,26514,46785,10511,14868,16515,46814,36970,15265,37853,10949,277834,83564,19140,38757,393559,91417,13466,425,82702,157841,354912,404378,10674,43150,313297,166428,51739,25831,40619,10386,88018,20352,10020,14241,293299,1088,19414,9502,15370,11886,9929,9325,10166,13671,435129,11625,530,105
7450,170522,1377,42622,9929,16176,27983,9385,54648,35780,9564,9016,6646,13380,12920,10837,43959,1997,280217,27850,13757,463821,31909,46925,13374,116711,2899,32430,17132,18698,10800,11459,14411,13225,10865,58224,72215,10166,36970,2267,43041,13600,16577,228161,11548,43535,26355,18846,19414,11619,6715,12227,51120,62211,77174,9928,34723,54318,228326,338952,73723,10009,38055,71864,20726,33539,10501,15370,8204,62177,13688,35936,39541,21032,38606,257,35019,37969,9263,175574,43436,12233,10122,260513,19953,14043,425,1265,11319,46195,10380,11521,8326,93456,12610,35680,74465,324852,2605,159824,11076
165,355338,20277,58434,458253,43605,64246,105,39225,9929,514754,404378,21501,43759,29887,75301,130925,10166,18032,20007,32430,166428,19414,25050,1997,29339,13929,491418,257,2605,38606,48677,46929,51739,41394,88018,26156,10122,11528,16515,6715,11548,346648,66125,82690,68430,24589,354912,412117,11533,260513,14030,9078,25694,27273,37437,46814,123056,20722,13928,14241,17880,52850,2280,11047,15242,286192,35936,177572,269149,277834,83564,10191,2270,9994,15347,404368,2616,10323,14635,15907,157841,13600,15370,13042,12919,13105,313297,1377,140420,13396,10193,20639,40454,38055,4978,150540,37025,43150,11571,856
12155,57118,80709,48259,21501,12920,10486,202575,21765,15347,241259,24618,82650,62837,29742,33660,12472,74719,43436,47168,38606,15397,14597,38843,17834,52850,71864,36344,81005,71885,33839,21352,8204,32911,118,83965,18846,7233,23438,13600,17880,183,34170,29339,417859,41841,45325,37662,13688,15213,283366,14012,16577,27983,458253,64246,10464,326359,404378,21873,29911,39345,26441,2454,16618,9928,158852,11571,13704,10488,20760,42580,13680,54318,46929,412117,12227,17474,35680,102651,257,463821,10202,2284,37969,338952,11894,20410,18032,329996,10715,19953,37920,8355,16690,57718,46814,68728,324852,418680,34723
9745,2274,77931,41579,20483,19050,10488,10067,40490,58224,55301,41515,50359,38317,23172,15170,9849,11982,13836,56288,19042,10438,47881,10485,10481,5393,22949,9438,13700,9641,10202,13969,41513,36355,8920,11504,19371,11630,11317,21539,10708,2698,9574,9907,18162,26261,17047,36616,9446,81005,6477,29918,62837,20196,21661,30765,13394,11011,24100,10495,23398,9992,13499,9021,57800,9279,15045,18519,14817,13962,10172,14191,20735,13673,12139,12096,21972,18147,16508,11888,34549,10804,10996,11244,37244,16314,31586,34636,10756,42424,11894,13680,332,11007,11806,46094,27281,888,49478,14175,88751
