movieId,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
9896,157841,35138,10448,41946,18118,16353,5052,10837,1450,21183,280217,19893,26175,327029,14208,290512,329996,43930,11866,69828,13491,230179,18993,31995,14120,26612,34276,41841,34723,57855,11002,35073,14207,20894,27850,403119,74461,10606,4515,13989,246080,14411,257445,3132,425972,6470,399360,343668,72431,32985,77304,314095,10355,13836,33796,62206,205775,93828,20442,9664,10538,11968,399361,5172,353486,387592,447404,339964,424783,12227,41135,42566,13486,24130,399579,13637,503,24767,301528,311324,10750,9564,10553,404368,11571,13191,15347,2207,527435,14676,2160,10204,1656,9318,13600,7364,19209,38543,2267,2023
14405,19585,13690,17130,10214,11411,11802,18357,41515,5393,20856,11679,23047,11260,76649,10196,166424,9073,82700,14164,9607,17047,6589,5550,24418,41513,10488,11228,10628,38745,7484,14175,338970,10996,6116,121856,11158,13836,12279,14199,9760,17610,11451,37931,1639,332,580,9290,58233,16866,11888,57165,23685,13387,10199,8427,91314,44912,52451,8850,9822,25059,14560,47933,2312,44833,6068,21755,4515,11469,9906,18239,9471,9531,7840,9488,57800,11024,11052,8676,72559,49013,17711,50321,172,1408,172385,6519,270946,1966,11667,5559,10730,2486,14869,10603,11237,98566,14161,13394,138103
9326,1871,14689,20848,35138,30462,31943,11387,157841,18706,319888,38766,36554,14694,26175,6646,19728,45650,40083,12395,16353,43194,420814,16515,52886,30718,23030,429617,81390,4460,11884,232572,225728,205775,399579,430447,10640,3031,22383,9929,18229,21519,24750,26282,203819,70667,667,43605,78802,19957,37103,31671,19606,108266,12310,387592,21735,33221,69716,49418,43386,404368,11046,26612,24248,9952,29710,10303,691,15691,59468,10355,424783,8697,334524,36670,333339,12716,9671,72197,10837,62001,875,2926,31648,26444,280217,18993,20187,37025,699,682,17664,254375,8204,78698,30295,102899,42661,1994,32093
4327,80709,9471,28758,34196,19893,137116,34766,387592,18992,234004,98567,68179,10640,8349,27085,14138,81005,9053,2395,9703,427641,59500,9564,38665,22076,11198,284270,389053,320288,32985,5470,230179,257445,13654,11866,311324,43041,62764,9738,18670,14043,13836,14728,14597,145220,18360,35552,335988,1996,18032,19957,32657,76285,72545,286567,266647,19209,11968,181533,57240,8676,54318,1979,172385,1995,36257,76649,2309,351286,13387,42566,47971,116711,58595,52451,11199,16634,1735,267935,72559,308504,36344,10596,9266,88751,9906,305470,23047,338970,68737,308531,27022,59860,14869,151960,7451,1593,31671,11679,75258
10195,80709,14797,76338,458253,6593,14597,33534,1771,52939,321528,10355,400136,81390,21183,11198,78698,206563,99861,24130,10138,26932,363088,21501,17339,33796,57586,10544,68721,23728,42949,48492,5493,9967,41841,10081,10974,20187,53129,24099,18193,49494,13522,102899,246655,81870,21519,38543,2207,20416,100402,19317,376530,34766,299537,381289,284052,10724,271110,1936,1724,39314,15070,36657,2981,18706,18032,76170,47168,12227,308504,36658,23030,41784,49538,18978,24428,205775,188927,326359,297762,404368,1930,430447,9005,34851,39514,13600,9564,46528,10057,29710,700,10105,140300,56292,348350,127585,1994,135397,10606
95,37308,15601,1875,19957,62001,458253,13522,297270,10640,169760,18670,206563,31909,42668,55731,91417,42453,26932,284270,32909,26175,81390,20416,32726,435,9642,6637,42040,5470,397981,19893,38766,221731,47808,308504,11483,53426,11198,21356,9664,35552,602,38329,2059,20187,8204,35610,31948,43332,6470,664,8961,2207,21332,1656,15028,412117,73462,83201,205775,27085,62206,30718,9564,5172,27022,365942,14207,26444,24767,608,10544,11866,8868,30462,13600,13532,34003,9477,34544,135397,2023,9620,8247,36648,332210,11968,321528,10538,20662,75552,76338,1635,13811,78698,333484,57800,41946,102382,93828
587,16693,345775,376530,15227,11387,36851,18229,31948,24736,22871,30462,28963,5052,1871,14694,15927,221732,21519,43867,300654,40096,31506,16515,20187,433941,11570,22383,16436,37025,14111,24248,11583,3598,38985,19740,33454,10105,20312,212167,59468,977,11841,29710,41609,9929,430447,11372,8053,12310,157841,70954,23030,30060,2926,5185,44264,27275,113082,12584,5698,967,11658,43832,11621,41784,203819,43605,29339,12289,11646,40083,9952,91417,399174,169760,37437,875,27725,313297,10515,43899,49009,11625,7305,4107,129670,206563,54979,15371,1654,390062,31623,10243,11589,419704,9318,3716,18670,14689,2161
22972,10355,170657,14694,203819,14111,5889,32093,2160,35138,12227,22733,253412,10544,205775,15070,12837,260514,20187,11120,70667,21519,12289,21736,700,9967,26813,10604,13989,16436,5185,16905,12403,1994,364689,12246,263109,70954,49494,81390,14797,54318,5353,15371,1729,399579,7305,9952,8697,21755,332210,16515,49021,39513,699,10105,9906,9564,9664,42661,35144,660,245703,49009,6415,50456,13491,20681,14400,293167,43832,681,36643,691,10764,152747,14728,2267,136799,1495,429300,14207,11259,11904,9433,4107,424783,12395,2207,290512,59468,8883,1907,64635,682,1635,15119,12106,13394,35552,15927
943,510880,944,942,246080,205775,31671,13522,4460,21501,221731,157841,10544,21519,399360,78698,19740,407436,43194,23102,30462,338952,9664,2207,38006,399361,43332,326359,33221,447404,321528,10538,404368,364689,70667,39514,34723,1871,8868,10750,81390,20187,21332,70954,1936,10640,9036,53426,20848,10724,700,10105,227783,9318,31909,353486,11047,297556,16353,5470,253412,708,334524,38766,11676,54979,34276,36670,13965,9080,24248,8367,420814,11609,9359,203801,9017,27085,9691,333484,9642,475210,6038,14797,14208,10159,24767,14138,9967,714,10999,14411,698,10355,11387,667,527435,290512,11968,10303,709
10956,10596,93828,42566,27418,9703,42424,11425,14113,12663,184315,258489,26978,2274,41135,320288,428078,37498,230179,17834,5393,9838,70667,26441,6470,13256,19209,18828,72545,13950,15379,50321,68737,74461,20483,38745,87101,18437,24736,31638,7227,171424,26156,19893,58233,15138,10606,18162,266647,9625,11968,10204,11370,389053,831,8427,23047,38319,46528,26258,503,16820,14043,9619,11228,12138,18823,9381,10762,9906,35645,308504,34813,40160,14873,11008,9486,11888,311324,13572,14372,81390,49021,98566,1735,12715,12403,324852,44833,11260,10090,11551,8691,10538,11609,14175,10724,27932,57165,9531,76163
10907,31378,31372,16905,21348,43867,43386,10105,875,263109,12289,26502,26201,399174,36851,995,31510,31506,28963,1059,27725,346648,10949,11841,301528,12310,962,21519,10243,4107,11533,19354,37103,203819,5698,16515,246080,12311,967,11085,29882,17664,22383,18783,2926,49009,18994,44264,12717,43388,33454,10911,961,775,429617,9555,9952,29710,6646,43898,488,16305,5925,3090,310135,204,11646,23928,8053,11570,15067,324857,15927,363088,11621,43832,260513,5185,24750,354912,11839,371645,15152,285783,3598,10315,85689,31623,1994,129670,12232,38766,10191,19728,16520,657,1654,58857,1672,11583,658
