movieId,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
157547,16167,31965,16180,1698,474350,272692,24274,17,114606,30924,73588,37905,9299,20606,360784,171540,218784,20481,211065,25155,381034,419479,12700,287903,300467,10389,5072,18196,15543,29056,41505,84204,203834,10657,227094,343173,21910,9756,311539,290999,45964,16241,359246,10988,406994,10493,521935,12205,10489,121606,341006,18111,17898,7342,13220,10832,10900,63207,10766,397243,10349,29787,15667,10294,298312,24740,18781,15440,276488,184346,166271,14223,8555,265016,10664,123105,21786,18462,24920,254193,500664,10361,438799,79896,430231,41402,74777,23410,7219,409297,145135,185341,334394,109428,12171,15301,11655,146243,11542,4961
3600,150202,282813,73936,254474,14098,241257,7182,265016,14125,28893,23410,139038,10726,9592,173897,10375,63207,49728,18476,61012,12699,9756,3597,10069,10845,85160,13489,10093,283445,86597,13788,43552,146301,37527,14435,287424,203834,8617,6933,112454,306964,178809,10943,82505,329440,26688,13559,40446,80965,8814,74747,27475,89691,10984,301728,9030,42033,185341,10216,10053,30685,50382,43919,59115,242512,38126,10075,3127,9796,92182,29426,17455,9682,77883,250546,298250,14219,19904,351211,49950,23437,12158,10012,97251,9360,29243,11442,9656,4234,79694,48660,30666,10066,28260,12192,76617,31646,41759,791,100241
2667,87178,29486,25834,22440,207774,27517,42186,32652,340176,312827,14217,420648,18196,381034,30137,27374,133369,54111,429417,44239,409297,353979,338967,32237,12576,228973,17921,16166,37284,28421,5759,77010,29140,31624,39043,44289,76804,3075,10664,16138,39868,28438,40069,2972,27405,327389,572,28752,284270,38996,38150,301804,433808,441701,270668,121606,59852,27425,13849,17102,272692,37905,31578,507076,15741,14878,3043,73262,62761,10832,116811,39995,19383,77495,211065,29514,25983,406994,127144,14098,44247,20321,27431,29402,375012,28794,18250,23827,11366,22572,16167,24740,5486,15301,521029,408439,27258,73116,298312,316154
8078,13849,27588,400136,12171,16138,300467,3023,293572,35669,41966,22440,7454,44435,29049,325302,354216,13402,38150,29235,28752,424121,299551,272692,284270,30685,46221,27405,323262,40229,39043,33475,262840,24580,369300,336455,28503,27431,52274,35073,377264,16373,14217,13429,184346,32051,3127,14605,19901,3075,11494,13122,10375,29067,16205,210947,8077,31952,14237,297160,62847,27970,42186,39844,255798,203834,265010,73588,3511,14240,59726,467,46261,77949,17111,7988,32652,523,39875,10900,474051,919,71672,291272,12619,133369,35280,228973,9017,18405,28421,244610,21970,19384,76804,42215,33016,343173,40064,511987,20481
9102,21453,43552,3127,257445,430231,17921,919,145135,34223,440021,21407,35073,84204,346672,10361,18773,13220,26725,48572,19384,13063,9017,32051,18775,9077,42149,241842,49017,14240,360784,33521,12576,103620,10725,25103,28319,178809,19901,12590,15356,55613,26680,46261,13567,184346,287424,273477,500664,9885,243688,10929,9966,395992,25623,15667,1961,28295,21910,316727,29343,10093,397243,21159,3603,9796,377264,5677,38126,25769,11366,12720,13812,42114,5072,27429,77949,14372,561,157547,467,9645,40723,29143,19898,10665,40364,11096,59189,10832,49018,8689,40969,13511,340837,29242,3072,171424,9682,1872,238636
539,368051,113458,513434,827,8740,507076,31685,694,11206,571,13310,274,77495,88018,234,255384,419430,3763,10728,348,3035,653,6537,12206,246741,578,63311,31417,396535,805,26234,59421,22137,30903,9299,313922,11482,747,923,11549,136,11850,18352,9552,1433,10242,73116,1933,11481,6498,285923,49797,44214,398173,73183,56832,64720,31682,10234,16307,20126,10299,17985,1987,626,6404,3023,170,3019,30959,46838,57230,333371,229,16372,8329,11167,21168,779,1091,2671,7340,375012,21453,13581,244,837,458723,138,16559,20981,447332,4552,42196,814,28261,28498,9060,15916,11075
44214,73116,55616,15360,28261,5998,31685,44239,523,461955,9677,18910,3022,9666,43089,42196,1987,13915,3019,29030,1448,35280,359246,25319,272692,10787,40814,429733,23439,13550,28055,396535,325302,21588,31592,1433,88018,513434,63311,16137,21453,9540,12206,28498,29320,33828,10299,11206,22244,29702,503919,18939,3079,12476,572,8740,22137,49365,10166,13310,31682,20945,30346,32051,6537,31417,5333,64720,26860,276488,1359,49797,30137,18841,52943,313922,41402,31965,91549,16166,17102,333371,408439,41225,11482,10242,32652,18979,59421,530385,573,28942,11655,2291,40364,539,5759,29140,20126,77495,16241
6488,3075,39043,29235,37865,22440,31578,429417,425972,26811,218784,13022,32652,13402,32051,35073,17102,34583,29486,13849,241842,27405,284270,39868,43089,46420,257445,440021,53868,299551,3127,14240,512196,133369,396493,10664,8875,343674,31952,18250,293970,15018,101179,10961,18775,463684,27274,14223,354216,11417,24194,22572,13220,314405,38939,12590,297160,10725,38150,65262,321258,424139,43935,474350,15301,419479,377264,406994,35813,28498,470229,12171,253306,40149,30685,13006,3511,26932,287903,433808,29425,42215,34193,19384,5470,467,20481,360784,20606,40229,244610,14237,35280,21910,211067,254193,424121,29394,79319,28421,32613
22970,41462,59189,3022,15360,17985,474051,10722,27618,360784,35073,59421,15543,433941,395982,523,28055,34311,310137,572,39681,18196,10787,88018,44239,46838,73262,396535,313922,429733,32652,11297,333371,9299,430231,9677,29049,6498,24274,101179,312827,21159,31685,16373,500664,11773,37865,9542,21910,29486,1987,241855,381034,11655,31952,28049,16133,28043,10873,41966,369300,19908,121606,461955,341006,38939,513434,429417,3073,747,12476,5333,343674,9392,375366,3019,42149,87178,408439,409617,3077,8329,381288,43089,15018,340176,68341,74777,9362,170,440021,327389,16138,11868,32569,41402,227094,27274,11542,924,29143
274,113458,513434,461955,433941,30903,694,572,539,8740,57230,348,396535,18352,13310,44239,29320,827,88018,94525,22137,51359,11482,9299,64568,6537,20345,1433,246741,11206,523,419430,28261,64720,1933,1987,63311,170,3763,747,49797,6404,12206,28049,25597,333371,136,578,11850,1091,40149,35280,41967,9533,87178,9552,10728,16133,41965,46838,500664,17985,571,234,44214,32237,31685,13581,20126,923,15916,18333,3035,447332,26234,45698,11167,31417,27517,19908,2929,6498,805,779,28043,16372,15004,77495,313922,8329,13550,2671,15999,28942,46175,285923,11336,15360,653,18289,46420
