movieId,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
515042,318279,334495,331781,373072,80215,17346,267480,432976,489471,265297,9305,8940,89708,13362,489985,803,318224,469019,380808,40663,36676,83660,23128,11516,20562,8885,14048,352208,39440,84327,14242,549559,20565,77365,17204,42124,407806,24128,1781,501,11194,14761,39312,18570,39452,11779,5205,12901,58496,376261,42296,44639,20561,11401,80767,191720,1776,381028,319075,293310,59490,89704,16636,20553,10548,489988,13958,451995,490003,2359,14285,84287,543580,4539,84334,11314,12698,532908,359871,16070,567860,158999,14286,128216,411019,11420,14002,1779,15584,489931,493099,123678,63579,43924,455008,13508,18094,20423,169607,9372
1430,489985,209416,38124,54692,149255,72711,56224,359746,265330,79042,25771,26246,448448,84179,159037,288789,1777,2359,101520,250666,376530,70862,89874,53079,56591,391698,581579,1779,321769,324253,111174,66660,339751,206953,19112,318225,46689,41778,40663,83660,46105,159004,33222,84288,173455,89638,263614,42449,24458,16194,11420,54714,45615,410718,19433,318044,26354,376233,167502,67885,250761,30055,565312,252511,376261,392011,65992,15651,41116,13372,317952,1781,9372,30365,4832,13003,84404,14286,319091,75803,29044,12722,22074,352208,36443,36947,37828,407806,25783,18889,222,13508,63144,8439,22492,27453,455008,432976,26336,54677
32276,38868,84334,132,4539,18094,16070,16636,1779,26564,39452,13958,17208,14048,1667,13007,12698,14278,17204,501,1776,14285,22074,44639,1781,9372,14275,1430,2260,15258,1777,1843,2359,515042,11314,44806,543580,77350,47246,20553,24977,400638,21846,290504,36606,23618,66150,44379,139854,77448,318224,42124,14273,13963,11420,24128,25099,319994,13907,10548,89708,1114,32562,24998,50754,36724,12228,20604,25740,20595,552400,188509,36676,8885,57976,9012,53505,46689,13365,293310,15665,331781,34044,10174,40663,369769,31225,433091,109264,69917,13372,62320,75301,15584,80767,21,11779,45929,404141,30142,43924
11314,15272,53200,46689,62437,84169,28030,18984,57276,12722,7872,89708,90125,83660,45615,34283,72711,21182,14002,291,46105,75301,12172,432976,52013,26508,37659,265297,12228,14761,36947,373072,24348,22905,128216,5168,23965,13348,469019,331781,26246,42611,34045,1776,4539,44737,697,252511,250658,34044,1843,29044,515042,8885,37088,44379,20562,490003,51927,380808,18094,50275,80767,13372,21189,8439,14284,125336,14273,40663,41212,2287,13365,33222,567860,35199,30017,44639,13222,15665,123360,128190,1392,14286,50314,58496,18493,56235,20553,62320,124829,352208,14793,14279,41316,158999,39312,293310,52059,57283,581579
44806,515042,1430,32276,11314,1777,543580,77350,47246,20553,24977,400638,21846,15258,290504,36606,26564,23618,16636,66150,44379,139854,77448,39452,318224,42124,501,14273,1779,14275,13963,11420,24128,25099,319994,13907,10548,89708,14278,1114,32562,13958,24998,50754,36724,12228,20604,9372,25740,22074,20595,552400,4539,188509,36676,8885,12698,57976,9012,14048,53505,46689,13365,293310,15665,331781,84334,34044,10174,1667,40663,369769,16070,1781,1776,31225,433091,109264,69917,13372,62320,75301,15584,80767,21,11779,45929,404141,30142,43924,81576,12237,85778,392067,44639,13636,11194,12094,124074,74719,377462
1777,319091,39185,2359,321769,51679,70342,56224,359746,1430,41316,24458,324253,29044,532908,339751,209416,566222,56591,66150,25783,15651,22074,338928,41116,352208,72711,18489,1774,26580,33003,54692,288789,250657,65992,4832,79042,34576,1781,68200,2152,27453,13364,79515,113279,1779,15665,45615,2287,40663,318044,391698,75803,7872,84185,19112,13508,14287,36443,54714,489985,27745,115810,410718,250761,16117,30966,52903,3396,56113,159008,14108,36947,54744,14286,19433,44999,319076,263614,37828,167502,37088,84170,77269,28227,11420,33255,54300,13362,256876,33068,62320,26354,33222,9372,84288,84404,46689,26246,43924,18889
543580,4539,23128,80767,411019,331781,18570,567860,13958,12698,377462,84334,158999,318224,15584,58496,24128,18094,432976,39452,293310,84287,14285,14275,8885,501,159014,549559,515042,14048,490003,489988,10548,1779,59490,42296,16070,26564,12172,2260,89708,123678,489931,11314,9372,11194,1667,44639,16636,1776,14002,2359,1777,1430,1781,11420,13007,9012,32276,44806,77350,47246,20553,24977,400638,21846,15258,290504,36606,23618,66150,44379,139854,77448,42124,14273,13963,25099,319994,13907,14278,1114,32562,24998,50754,36724,12228,20604,25740,22074,20595,552400,188509,36676,57976,53505,46689,13365,15665,34044,10174
77350,8672,44379,1358,76330,30180,1282,15292,39452,14268,19973,70042,18889,14358,11194,50562,1776,501,33740,581579,21189,41276,68426,30192,14048,21,31225,32326,1667,124829,35199,42124,12094,12698,124837,2359,14278,124626,26851,132,15665,16070,14002,42314,26755,1781,27745,85778,26723,26580,113096,20565,24587,21137,9372,11516,36724,15800,26408,32562,10174,63076,255546,13958,9305,29047,32567,4539,20561,13907,28216,15258,11314,2260,14271,41647,1392,11779,21736,1774,1777,18603,12228,39266,30168,9459,20423,13963,24128,1430,34045,24257,52059,1779,41326,25099,16636,123360,14285,14242,26564
47246,515042,1430,32276,11314,44806,1777,543580,77350,20553,24977,400638,21846,15258,290504,36606,26564,23618,16636,66150,44379,139854,77448,39452,318224,42124,501,14273,1779,14275,13963,11420,24128,25099,319994,13907,10548,89708,14278,1114,32562,13958,24998,50754,36724,12228,20604,9372,25740,22074,20595,552400,4539,188509,36676,8885,12698,57976,9012,14048,53505,46689,13365,293310,15665,331781,84334,34044,10174,1667,40663,369769,16070,1781,1776,31225,433091,109264,69917,13372,62320,75301,15584,80767,21,11779,45929,404141,30142,43924,81576,12237,85778,392067,44639,13636,11194,12094,124074,74719,377462
20553,20562,20561,20565,13365,50754,51863,116167,15272,58062,14463,26508,80215,84327,83660,10946,34044,33222,321594,32567,13364,75964,17208,376261,23997,51927,4539,30365,77365,318224,50314,26755,124067,191720,42611,16636,30416,490003,84287,15584,8847,132,52013,42124,70042,42918,9305,331781,14048,128216,57976,27375,13348,28030,42632,34045,17204,55244,501,13958,14108,33740,21,41647,44260,291,1843,12172,10548,15665,21137,75301,67273,14273,135,14242,293310,58496,14275,14285,30068,1666,37088,14278,11516,28216,14284,29595,24128,44639,8672,40663,36676,11194,39452,2260,9459,169607,63581,63579,16452
24977,23618,15800,11314,21736,2359,1781,1667,16636,9372,14275,1430,26564,1779,9012,15258,12698,2260,1777,10548,14285,515042,32276,44806,543580,77350,47246,20553,400638,21846,290504,36606,66150,44379,139854,77448,39452,318224,42124,501,14273,13963,11420,24128,25099,319994,13907,89708,14278,1114,32562,13958,24998,50754,36724,12228,20604,25740,22074,20595,552400,4539,188509,36676,8885,57976,14048,53505,46689,13365,293310,15665,331781,84334,34044,10174,40663,369769,16070,1776,31225,433091,109264,69917,13372,62320,75301,15584,80767,21,11779,45929,404141,30142,43924,81576,12237,85778,392067,44639,13636
400638,515042,1430,32276,11314,44806,1777,543580,77350,47246,20553,24977,21846,15258,290504,36606,26564,23618,16636,66150,44379,139854,77448,39452,318224,42124,501,14273,1779,14275,13963,11420,24128,25099,319994,13907,10548,89708,14278,1114,32562,13958,24998,50754,36724,12228,20604,9372,25740,22074,20595,552400,4539,188509,36676,8885,12698,57976,9012,14048,53505,46689,13365,293310,15665,331781,84334,34044,10174,1667,40663,369769,16070,1781,1776,31225,433091,109264,69917,13372,62320,75301,15584,80767,21,11779,45929,404141,30142,43924,81576,12237,85778,392067,44639,13636,11194,12094,124074,74719,377462
21846,12698,1781,9372,1776,39452,1777,13958,2359,14048,1430,9012,13007,515042,32276,11314,44806,543580,77350,47246,20553,24977,400638,15258,290504,36606,26564,23618,16636,66150,44379,139854,77448,318224,42124,501,14273,1779,14275,13963,11420,24128,25099,319994,13907,10548,89708,14278,1114,32562,24998,50754,36724,12228,20604,25740,22074,20595,552400,4539,188509,36676,8885,57976,53505,46689,13365,293310,15665,331781,84334,34044,10174,1667,40663,369769,16070,31225,433091,109264,69917,13372,62320,75301,15584,80767,21,11779,45929,404141,30142,43924,81576,12237,85778,392067,44639,13636,11194,12094,124074
15258,24257,23044,58492,53079,113096,21,36606,15651,21189,12228,319070,12722,63076,22905,8940,27745,22800,69480,15675,24587,55047,13907,42632,76360,23825,30365,1666,39312,46105,13259,13003,30055,16452,101860,65075,28030,37088,76330,157117,360030,26254,50562,18984,80215,26851,22492,14273,40440,65058,14201,34759,1282,41276,381028,3396,11779,56224,26580,22485,21137,29047,30192,26336,22559,124837,14236,30856,250658,4539,14761,90125,319067,13007,21710,8672,42918,42296,33068,38868,13636,15292,14770,1774,34044,16070,61487,21736,22074,41397,26755,36724,18489,9459,28105,7872,40819,35199,19973,202141,489988
290504,515042,1430,32276,11314,44806,1777,543580,77350,47246,20553,24977,400638,21846,15258,36606,26564,23618,16636,66150,44379,139854,77448,39452,318224,42124,501,14273,1779,14275,13963,11420,24128,25099,319994,13907,10548,89708,14278,1114,32562,13958,24998,50754,36724,12228,20604,9372,25740,22074,20595,552400,4539,188509,36676,8885,12698,57976,9012,14048,53505,46689,13365,293310,15665,331781,84334,34044,10174,1667,40663,369769,16070,1781,1776,31225,433091,109264,69917,13372,62320,75301,15584,80767,21,11779,45929,404141,30142,43924,81576,12237,85778,392067,44639,13636,11194,12094,124074,74719,377462
36606,1667,29047,1781,1282,2260,16636,9372,16070,1774,501,15800,11401,21189,15258,1779,14271,1430,10548,1777,14285,9012,2359,14275,17204,13907,26564,14242,12094,515042,32276,11314,44806,543580,77350,47246,20553,24977,400638,21846,290504,23618,66150,44379,139854,77448,39452,318224,42124,14273,13963,11420,24128,25099,319994,89708,14278,1114,32562,13958,24998,50754,36724,12228,20604,25740,22074,20595,552400,4539,188509,36676,8885,12698,57976,14048,53505,46689,13365,293310,15665,331781,84334,34044,10174,40663,369769,1776,31225,433091,109264,69917,13372,62320,75301,15584,80767,21,11779,45929,404141
26564,81716,267480,451995,15272,373072,125336,127918,159151,84288,376261,16194,490003,360030,116167,4539,62437,89704,43924,30017,41212,17208,42449,123678,27007,84327,501,319067,256876,124067,80767,50754,191720,493099,318044,22289,89708,33324,11194,50314,84284,42632,319075,25161,411019,202141,32276,77365,14284,34113,26755,12698,20561,411009,26508,27375,63581,46105,20553,13222,53198,42124,16636,21137,14770,80215,36947,250658,22485,14279,282041,18889,9459,209799,84286,2260,58496,84287,250666,415253,51927,12456,39452,8439,90125,33138,15320,37659,20562,28030,42044,13963,14285,35199,72711,19082,1114,75301,18489,30055,42611
