movieId,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
4518,1874,79224,20536,267192,70667,209262,5937,46138,8429,12246,8316,18780,335578,44162,13210,31526,284689,365222,2576,49009,407448,6106,15600,17729,33796,26205,43443,6973,347123,1436,339380,302401,11709,446354,351339,12783,11594,22638,15927,451480,14097,205775,429351,22522,316152,14286,4517,9555,3683,454227,43122,18320,8996,381284,423899,318781,72976,32767,2016,18712,267480,432301,6538,205596,4169,88273,11646,76203,402298,384680,11156,10130,5902,369972,16442,399404,1941,60309,29471,15421,15384,140823,10110,18019,17589,2042,12506,487558,310307,45269,43798,891,152532,11499,205,314365,5000,321697,9459,612
14050,310307,11658,91010,12506,11499,12228,487558,319067,15600,12783,10971,32562,20536,27461,23908,26408,49009,6968,363676,13537,2669,14292,14286,11661,43434,429197,205596,152532,4169,10139,10130,22954,1904,446354,6312,4517,783,3291,36676,746,381284,5902,12246,17139,11450,1883,45269,2117,399404,6538,4107,302401,314365,10110,9555,842,8342,612,5257,8996,76203,821,11165,853,11322,11287,6973,205,10523,616,117,11318,9918,11646,72976,11673,3683,10142,88273,17589,31908,625,387,613,10410,967,10655,13554,11416,273895,1779,32054,79,978,9040,4415,1247,9549,891,2289
205596,8588,348390,19601,21253,377263,5937,450875,493551,16564,2016,62441,18780,2117,159151,50008,43418,4483,159037,84288,17139,4169,536176,39376,287495,20595,14050,399404,18776,21876,1436,397538,256876,381284,14729,16005,36676,30431,127533,13210,16442,1874,446354,45269,43791,334495,13813,20536,783,13537,13554,363676,49009,29263,11499,10130,921,284689,18320,60309,567860,45371,17664,17589,50618,433247,2428,21634,554,11831,15421,302401,324786,2576,351339,310307,209262,117,369972,4518,58102,319888,13980,12506,314365,152532,70667,29266,347123,41784,262958,504949,3291,365222,9665,46138,14905,16638,746,335578,48750
45269,50618,377263,62441,41804,206324,56224,26201,36676,397538,15421,13210,86382,256876,8588,14111,17139,13980,9459,746,29266,339380,287495,46138,399404,381284,821,50008,874,11499,205596,402298,322488,11661,783,31675,363676,39177,11948,14050,15772,347026,2117,48764,468210,16442,314365,22178,205,4169,9040,16005,891,11202,21345,43122,446354,17589,365222,15927,1436,8342,49009,10971,152532,9289,9549,117,19601,11709,38646,613,487558,15384,4518,45371,12311,568,9665,32562,111473,510880,10110,3291,11658,4107,5925,625,549559,826,13614,110398,20536,43418,33583,10139,1883,11831,6973,12506,140823
11948,13554,14729,2669,20617,10452,11365,12506,4169,554,549,11499,10410,8095,16638,6968,6973,12246,11953,3084,1247,11686,15421,14756,11318,381284,11101,375262,88794,2289,11450,5257,10264,1770,1887,152532,314365,12545,9040,487558,31965,10858,6538,10235,12524,6106,12311,633,4107,21876,659,3870,14534,10360,625,32054,8881,8996,20539,821,31217,11400,891,15600,15927,16442,783,11710,45269,11046,97630,13537,11322,612,613,3291,76203,11416,6312,79,10142,10130,11646,3131,2253,746,10479,9746,9829,10839,10705,18254,205596,117,31767,2721,11658,1850,3683,3777,10110
11450,17460,20617,256876,8588,347026,38646,16914,50008,445040,1810,84288,15600,209262,20536,4169,11948,18770,267192,16638,14097,63639,11499,11709,339380,11661,3291,31894,34528,43386,13554,222,56224,15927,194113,15384,110398,192136,11057,23908,91010,2576,9459,43504,891,29471,13537,13210,225,13752,159151,22178,14770,43434,319067,14050,3683,6538,487558,6973,10130,18019,152532,612,43838,402897,31675,11646,82311,18712,423899,73194,34530,21867,9555,9040,543580,4107,11620,26851,1883,1436,15421,10139,58102,2016,22522,321697,10110,6106,454227,31526,46138,33796,11686,5257,12506,36676,11101,10971,60309
424,50618,1566,437068,14968,205,5937,613,322488,79224,450875,62441,891,256876,857,5925,15384,287495,826,334495,56167,36676,314365,335578,70862,783,821,31542,625,152532,31378,14415,9665,43386,279,76203,1908,12506,9459,5902,159037,8342,45269,13783,874,11646,921,267480,21345,9040,16132,12698,117,387,22522,8996,50008,42536,377263,2117,2576,612,9549,43418,14455,411728,205596,319067,339380,9555,549559,11202,99579,43434,110398,967,887,29266,32054,13210,11499,947,18624,3291,51763,32567,10110,18988,6106,88273,11686,16436,14756,209262,12311,1955,38646,9289,194113,10360,10705
9477,47854,70912,29710,205775,14410,9918,13922,289222,18840,41804,8349,1492,457136,35588,13522,16005,4515,351339,12660,12783,14392,1439,2290,127533,10105,407448,1852,46332,14299,300673,29912,9313,70667,4517,9664,12100,10479,152760,1436,652,79224,1689,302401,567860,38543,11652,864,10544,13813,309299,29372,31908,11322,293646,44865,10733,1495,676,28005,1722,454227,10047,2253,88794,365222,1911,20318,2024,11594,8665,76758,30431,11365,25405,316152,14111,10130,5653,369192,21344,3683,2428,978,11156,2042,335578,13980,60309,10590,300671,2016,17771,429351,76649,245168,37345,7093,88273,11948,314095
152532,159151,79042,24458,450875,17139,8588,334495,256876,29263,347026,110398,16442,36676,15600,21876,45371,41804,14415,17460,21253,322488,9045,8883,287495,3870,26973,348390,2117,31527,159037,16564,13537,19601,11499,6106,11661,15421,4107,11948,416144,5902,284689,314365,339380,14050,6973,79224,12506,49106,76758,16436,454227,91010,11646,13980,10839,9040,6968,8342,13752,38884,327331,613,14286,209262,440298,310307,10360,16638,127533,9459,2016,76203,20536,16005,11658,567860,205,15927,25904,21867,21345,23908,4169,487558,549,402897,10130,10139,347123,381284,11710,15384,746,397538,319067,9289,46138,446354,9665
676,94047,300673,13522,339380,451480,14392,347984,9664,9918,293646,411728,59820,9477,43418,363992,12100,454652,11156,115782,2200,76649,15925,72431,47854,9313,24248,2447,43209,152760,205775,652,10479,14582,12783,31037,351339,300671,10544,88794,10733,1439,457136,37345,60309,1966,8665,429351,61891,35588,43332,2024,14968,1852,14061,1689,11652,19753,302401,30431,440642,453201,49009,8349,16005,23102,335778,27461,26205,38543,1492,25405,13922,1722,77223,31908,33583,192136,2253,14410,11322,71688,493551,16072,21867,2290,16436,31894,13813,16564,432301,316152,42661,2428,978,10590,864,18840,35284,12660,68894
