movieId,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
107,100,38362,158091,204553,27233,38695,20025,165904,17131,20853,468284,246743,20778,356296,26712,50553,17961,42170,24508,10180,1568,13855,25500,25047,159770,344,1479,14898,36331,1651,21191,47985,22257,1422,21700,10751,31656,68822,28614,26174,483184,250,24424,7347,146233,26243,101,1871,500,14748,84254,627,4836,18079,359940,197950,1023,6968,206563,388,9366,109843,30018,629,45129,598,54146,34327,254201,70670,24382,28297,640,186,807,4771,290250,18612,152748,5916,21296,10734,32078,379170,52758,269494,37992,15371,348668,28307,524,868,5145,411088,680,11328,4982,29084,338766,16703
11371,15077,29805,14016,17481,449443,84288,1379,24860,61404,4657,363992,10753,471014,1835,25338,21052,31604,32620,325789,42470,500682,411088,196024,20187,11647,14310,9791,25927,34374,11707,252822,4912,13012,13252,102362,9654,81390,9501,68727,446791,4191,18706,39074,13250,10650,93828,68812,4639,284536,11975,26712,13008,20289,15394,28307,11558,45324,33851,14595,7291,12245,60309,65760,291356,44945,308266,15393,245916,18747,70199,49526,4613,12201,8270,38842,13291,12150,31598,12281,308639,8848,10237,38542,407448,22907,43539,46059,32077,7270,12633,8923,2001,22302,18927,374617,26331,18355,4169,302401,10731
1089,14016,13849,23538,11647,325789,11205,110410,46059,11330,31995,15771,38695,31604,17221,245916,4191,32969,559969,25680,290864,25500,57361,2153,22171,62184,18747,69526,31656,13807,28415,8899,24860,27381,42170,36351,32620,13127,398175,27292,1379,15152,425591,23668,11328,12633,395834,17481,61404,308266,26332,290751,25927,318973,291092,26173,29415,8332,209247,12487,38542,14310,411009,12395,21948,2923,196024,438674,13291,15676,429200,20187,13195,15451,339994,18355,84288,31606,339692,9791,39310,59143,26690,291084,374617,313922,2001,20853,66195,95516,50348,10711,24229,30941,27579,10889,12623,13641,43539,308639,241239
378,23538,38850,101669,71138,196024,14310,22302,13127,269494,98193,339692,8899,17131,20778,63310,19223,13428,47156,356296,517839,11647,489931,28297,18612,4762,51996,429203,175291,84329,1818,37698,61404,505192,44945,30018,318973,21594,36328,21191,26331,68812,17365,24163,43434,1651,12206,294652,31713,313922,159932,18747,26690,27331,19621,1553,117974,85889,449443,486947,15362,3092,13250,37939,11660,290250,446791,7291,11368,32008,338766,37645,2061,13672,18079,81446,154400,26712,3133,16608,188166,4025,10775,25680,12554,7500,411009,25927,1662,9597,395834,203,241239,54146,1835,15003,9791,2252,411088,60534,11293
9470,1835,269494,59143,24163,21451,23538,28297,252822,18747,290864,21296,42700,1662,14016,18927,22302,19123,57361,49291,36245,25500,11205,152748,10889,26331,13807,486947,10237,44026,22112,15077,16311,26744,52758,26167,8332,20025,5052,10305,34326,26332,20417,71138,50475,10753,12622,22342,20676,20682,68341,36141,18311,2153,20482,3092,27331,9968,59421,219572,10955,7514,70199,175291,14576,31556,9581,12206,11647,20246,324807,13551,543,32078,5121,10425,25338,20778,42741,42172,559969,25501,32961,11344,42995,36095,21344,15801,237,14262,1938,31598,45706,33253,10649,3766,9462,11471,11583,21052,42196
184,27973,54146,32078,356296,19974,29084,750,98193,42170,22302,74402,18612,31713,49842,1938,27233,4191,21296,13855,37992,18839,39859,24424,4025,348668,367215,30368,16703,26030,11205,16090,16933,18874,20663,32008,1568,289575,158091,44190,14898,80188,44800,2061,20025,36328,109843,13012,1987,6173,411088,254201,61404,14580,15794,27430,27452,15077,14823,28297,31589,17221,30018,20778,21191,381028,395834,27331,190955,284457,5155,32042,14807,1949,28270,7972,20246,269494,338766,25955,429200,52758,4912,11330,188166,27899,18079,1023,22112,11660,34374,20482,489931,26234,13696,449443,17801,21451,486947,26614,16941
598,78237,750,934,20025,24382,17221,68822,19128,55903,1834,7347,27430,27053,28120,126854,46326,18079,47931,769,21191,14430,14285,47324,25476,28577,16703,1835,627,26451,42148,30368,13385,71138,500,12493,26030,379,20853,25376,31152,9040,8422,37992,62184,26234,629,2118,49842,6173,10775,15077,51391,11368,20123,10754,505192,968,1422,5924,16885,993,1818,16090,29740,807,845,247,100,4762,680,21575,31713,19974,26712,13855,11656,903,240,32961,338766,2,29415,1093,107,654,9277,242582,103,238,56800,475557,18900,429200,191717,829,10795,9999,6968,18612,359940
4547,209764,15077,206563,38850,53712,20682,43829,290864,41780,10751,2463,12407,61404,110410,14310,269494,152748,33851,34379,29805,26331,42470,74544,8899,69828,152792,20187,23668,14148,12633,62184,82485,56811,2207,14823,374617,209247,348668,8060,42228,13989,13436,27973,101669,22828,70199,81390,196024,16090,49526,40913,17689,12201,31659,20083,43539,26038,20321,34374,13250,37988,23538,26332,210047,12655,470044,12623,42995,12612,31650,88818,13975,341077,31004,345887,2026,87462,71700,15771,429203,31465,15801,12554,48838,31597,9950,18621,51996,1623,65760,32620,36328,39074,16759,359305,31781,31604,16311,117974,13428
10480,62184,374617,28307,18612,20682,13989,15003,26268,180863,26690,22171,59143,1835,46503,75622,9581,49526,61404,38542,13551,154400,27381,17030,4762,10711,13279,401469,14043,25500,11707,31867,6687,9950,13252,34374,232,7015,41283,325789,15362,22828,44945,34769,31597,9968,177494,13056,30941,16136,1249,11558,26451,49291,49527,21132,16933,119283,5185,4597,17134,245706,37414,9282,11507,68812,26174,5289,15357,11647,30159,2153,14748,15393,13975,70436,9791,125052,175291,9843,26522,9104,21627,10299,42172,45706,1553,20876,13635,337170,10168,31863,16558,13195,10180,16941,11322,3092,60672,169917,27973
238,240,204553,145899,55398,38362,379170,78237,769,27233,79042,829,598,29259,1422,103,629,996,8422,396774,505192,12493,430424,903,500,654,9277,680,934,845,6977,274,2118,247,126854,548,318973,1093,963,338766,11423,278,832,269494,7347,1480,28257,595,5511,21575,275,455236,10633,910,807,18900,50475,14285,5924,111,101,968,592,521,455714,11368,14638,93,32961,15794,11657,3133,14580,25376,1051,37257,16703,10775,475,22600,107,486947,348668,11016,9040,2252,11344,273481,10754,146233,1835,42011,475557,411088,18079,100,11206,25680,322,379,13364
