movieId,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
839,26508,91010,18047,27678,20536,567860,14050,36676,36950,59533,13353,65034,213121,12219,15360,13187,20544,7012,25284,12615,28201,36328,2887,13382,653528,569547,14533,321130,26976,185789,31578,10947,15691,24801,27850,13015,55321,52943,25405,37211,135312,26939,26189,417320,74849,387893,24047,330161,48374,19434,81250,467062,77887,86594,393659,584549,20473,523849,34765,13655,44244,331446,145312,45560,106537,510880,13632,575405,256835,15044,10912,299579,14008,236399,16774,165095,36251,27681,73108,34204,17912,42884,13949,390590,46169,445590,37307,89330,14772,29742,35558,44756,31894,410718,13400,284457,20333,103635,363480,16250
15691,13187,13353,839,321130,24801,27850,569547,13015,12219,55321,52943,25405,37211,135312,26939,10947,26976,26189,417320,74849,387893,24047,330161,48374,19434,81250,467062,77887,25284,86594,65034,36676,393659,584549,2887,13382,20473,523849,34765,13655,44244,331446,145312,45560,106537,510880,20544,13632,575405,18047,256835,15044,10912,299579,14008,236399,91010,16774,165095,36251,27681,73108,34204,17912,42884,13949,20536,390590,14050,185789,46169,445590,37307,89330,14772,29742,35558,31578,44756,31894,410718,13400,14533,284457,20333,103635,363480,16250,19850,86186,36950,28201,317198,9878,71944,348346,438970,35215,163626,316709
321130,185789,839,15691,24801,27850,569547,13015,12219,55321,52943,25405,37211,135312,26939,10947,26976,26189,417320,74849,387893,13187,24047,330161,48374,19434,81250,467062,77887,25284,86594,65034,36676,393659,584549,2887,13382,20473,523849,34765,13353,13655,44244,331446,145312,45560,106537,510880,20544,13632,575405,18047,256835,15044,10912,299579,14008,236399,91010,16774,165095,36251,27681,73108,34204,17912,42884,13949,20536,390590,14050,46169,445590,37307,89330,14772,29742,35558,31578,44756,31894,410718,13400,14533,284457,20333,103635,363480,16250,19850,86186,36950,28201,317198,9878,71944,348346,438970,35215,163626,316709
24801,13655,10947,839,15691,321130,27850,569547,13015,12219,55321,52943,25405,37211,135312,26939,26976,26189,417320,74849,387893,13187,24047,330161,48374,19434,81250,467062,77887,25284,86594,65034,36676,393659,584549,2887,13382,20473,523849,34765,13353,44244,331446,145312,45560,106537,510880,20544,13632,575405,18047,256835,15044,10912,299579,14008,236399,91010,16774,165095,36251,27681,73108,34204,17912,42884,13949,20536,390590,14050,185789,46169,445590,37307,89330,14772,29742,35558,31578,44756,31894,410718,13400,14533,284457,20333,103635,363480,16250,19850,86186,36950,28201,317198,9878,71944,348346,438970,35215,163626,316709
27850,34205,34560,34766,277217,29742,13353,13187,13382,10947,26736,35215,42884,13655,46004,34204,839,15691,321130,24801,569547,13015,12219,55321,52943,25405,37211,135312,26939,26976,26189,417320,74849,387893,24047,330161,48374,19434,81250,467062,77887,25284,86594,65034,36676,393659,584549,2887,20473,523849,34765,44244,331446,145312,45560,106537,510880,20544,13632,575405,18047,256835,15044,10912,299579,14008,236399,91010,16774,165095,36251,27681,73108,17912,13949,20536,390590,14050,185789,46169,445590,37307,89330,14772,35558,31578,44756,31894,410718,13400,14533,284457,20333,103635,363480,16250,19850,86186,36950,28201,317198
569547,287689,567860,213121,839,36950,25284,13382,410718,12219,185789,653528,13187,13015,13353,10947,13655,15691,321130,24801,27850,55321,52943,25405,37211,135312,26939,26976,26189,417320,74849,387893,24047,330161,48374,19434,81250,467062,77887,86594,65034,36676,393659,584549,2887,20473,523849,34765,44244,331446,145312,45560,106537,510880,20544,13632,575405,18047,256835,15044,10912,299579,14008,236399,91010,16774,165095,36251,27681,73108,34204,17912,42884,13949,20536,390590,14050,46169,445590,37307,89330,14772,29742,35558,31578,44756,31894,13400,14533,284457,20333,103635,363480,16250,19850,86186,28201,317198,9878,71944,348346
13015,25161,34509,34513,20679,13353,13187,569547,185789,839,15691,321130,24801,27850,12219,55321,52943,25405,37211,135312,26939,10947,26976,26189,417320,74849,387893,24047,330161,48374,19434,81250,467062,77887,25284,86594,65034,36676,393659,584549,2887,13382,20473,523849,34765,13655,44244,331446,145312,45560,106537,510880,20544,13632,575405,18047,256835,15044,10912,299579,14008,236399,91010,16774,165095,36251,27681,73108,34204,17912,42884,13949,20536,390590,14050,46169,445590,37307,89330,14772,29742,35558,31578,44756,31894,410718,13400,14533,284457,20333,103635,363480,16250,19850,86186,36950,28201,317198,9878,71944,348346
12219,269981,36950,28201,14050,26976,36676,839,2887,65034,20536,13353,25284,13187,91010,569547,34513,13382,185789,10947,15691,321130,24801,27850,13015,55321,52943,25405,37211,135312,26939,26189,417320,74849,387893,24047,330161,48374,19434,81250,467062,77887,86594,393659,584549,20473,523849,34765,13655,44244,331446,145312,45560,106537,510880,20544,13632,575405,18047,256835,15044,10912,299579,14008,236399,16774,165095,36251,27681,73108,34204,17912,42884,13949,390590,46169,445590,37307,89330,14772,29742,35558,31578,44756,31894,410718,13400,14533,284457,20333,103635,363480,16250,19850,86186,317198,9878,71944,348346,438970,35215
55321,839,15691,321130,24801,27850,569547,13015,12219,52943,25405,37211,135312,26939,10947,26976,26189,417320,74849,387893,13187,24047,330161,48374,19434,81250,467062,77887,25284,86594,65034,36676,393659,584549,2887,13382,20473,523849,34765,13353,13655,44244,331446,145312,45560,106537,510880,20544,13632,575405,18047,256835,15044,10912,299579,14008,236399,91010,16774,165095,36251,27681,73108,34204,17912,42884,13949,20536,390590,14050,185789,46169,445590,37307,89330,14772,29742,35558,31578,44756,31894,410718,13400,14533,284457,20333,103635,363480,16250,19850,86186,36950,28201,317198,9878,71944,348346,438970,35215,163626,316709
52943,839,15691,321130,24801,27850,569547,13015,12219,55321,25405,37211,135312,26939,10947,26976,26189,417320,74849,387893,13187,24047,330161,48374,19434,81250,467062,77887,25284,86594,65034,36676,393659,584549,2887,13382,20473,523849,34765,13353,13655,44244,331446,145312,45560,106537,510880,20544,13632,575405,18047,256835,15044,10912,299579,14008,236399,91010,16774,165095,36251,27681,73108,34204,17912,42884,13949,20536,390590,14050,185789,46169,445590,37307,89330,14772,29742,35558,31578,44756,31894,410718,13400,14533,284457,20333,103635,363480,16250,19850,86186,36950,28201,317198,9878,71944,348346,438970,35215,163626,316709
25405,26976,20536,13353,25284,13187,14050,2887,20544,91010,36950,839,15691,321130,24801,27850,569547,13015,12219,55321,52943,37211,135312,26939,10947,26189,417320,74849,387893,24047,330161,48374,19434,81250,467062,77887,86594,65034,36676,393659,584549,13382,20473,523849,34765,13655,44244,331446,145312,45560,106537,510880,13632,575405,18047,256835,15044,10912,299579,14008,236399,16774,165095,36251,27681,73108,34204,17912,42884,13949,390590,185789,46169,445590,37307,89330,14772,29742,35558,31578,44756,31894,410718,13400,14533,284457,20333,103635,363480,16250,19850,86186,28201,317198,9878,71944,348346,438970,35215,163626,316709
37211,13350,839,15691,321130,24801,27850,569547,13015,12219,55321,52943,25405,135312,26939,10947,26976,26189,417320,74849,387893,13187,24047,330161,48374,19434,81250,467062,77887,25284,86594,65034,36676,393659,584549,2887,13382,20473,523849,34765,13353,13655,44244,331446,145312,45560,106537,510880,20544,13632,575405,18047,256835,15044,10912,299579,14008,236399,91010,16774,165095,36251,27681,73108,34204,17912,42884,13949,20536,390590,14050,185789,46169,445590,37307,89330,14772,29742,35558,31578,44756,31894,410718,13400,14533,284457,20333,103635,363480,16250,19850,86186,36950,28201,317198,9878,71944,348346,438970,35215,163626
135312,839,15691,321130,24801,27850,569547,13015,12219,55321,52943,25405,37211,26939,10947,26976,26189,417320,74849,387893,13187,24047,330161,48374,19434,81250,467062,77887,25284,86594,65034,36676,393659,584549,2887,13382,20473,523849,34765,13353,13655,44244,331446,145312,45560,106537,510880,20544,13632,575405,18047,256835,15044,10912,299579,14008,236399,91010,16774,165095,36251,27681,73108,34204,17912,42884,13949,20536,390590,14050,185789,46169,445590,37307,89330,14772,29742,35558,31578,44756,31894,410718,13400,14533,284457,20333,103635,363480,16250,19850,86186,36950,28201,317198,9878,71944,348346,438970,35215,163626,316709
26939,839,15691,321130,24801,27850,569547,13015,12219,55321,52943,25405,37211,135312,10947,26976,26189,417320,74849,387893,13187,24047,330161,48374,19434,81250,467062,77887,25284,86594,65034,36676,393659,584549,2887,13382,20473,523849,34765,13353,13655,44244,331446,145312,45560,106537,510880,20544,13632,575405,18047,256835,15044,10912,299579,14008,236399,91010,16774,165095,36251,27681,73108,34204,17912,42884,13949,20536,390590,14050,185789,46169,445590,37307,89330,14772,29742,35558,31578,44756,31894,410718,13400,14533,284457,20333,103635,363480,16250,19850,86186,36950,28201,317198,9878,71944,348346,438970,35215,163626,316709
10947,417320,13655,35215,21481,50794,177888,34560,44244,14008,89185,29742,81250,22371,61717,24801,20497,26736,42884,35558,27850,51786,277217,348089,34766,34205,79218,37609,27621,32293,567860,34204,27681,213121,18093,7342,13400,569547,13382,13247,256835,12219,14533,91010,839,13949,14050,13353,36950,653528,13187,44756,24232,15691,321130,13015,55321,52943,25405,37211,135312,26939,26976,26189,74849,387893,24047,330161,48374,19434,467062,77887,25284,86594,65034,36676,393659,584549,2887,20473,523849,34765,331446,145312,45560,106537,510880,20544,13632,575405,18047,15044,10912,299579,236399,16774,165095,36251,73108,17912,20536
26976,36950,36676,20544,25405,28201,2887,20536,12219,14050,91010,13382,25284,13187,13353,839,14533,15691,321130,24801,27850,569547,13015,55321,52943,37211,135312,26939,10947,26189,417320,74849,387893,24047,330161,48374,19434,81250,467062,77887,86594,65034,393659,584549,20473,523849,34765,13655,44244,331446,145312,45560,106537,510880,13632,575405,18047,256835,15044,10912,299579,14008,236399,16774,165095,36251,27681,73108,34204,17912,42884,13949,390590,185789,46169,445590,37307,89330,14772,29742,35558,31578,44756,31894,410718,13400,284457,20333,103635,363480,16250,19850,86186,317198,9878,71944,348346,438970,35215,163626,316709
26189,839,15691,321130,24801,27850,569547,13015,12219,55321,52943,25405,37211,135312,26939,10947,26976,417320,74849,387893,13187,24047,330161,48374,19434,81250,467062,77887,25284,86594,65034,36676,393659,584549,2887,13382,20473,523849,34765,13353,13655,44244,331446,145312,45560,106537,510880,20544,13632,575405,18047,256835,15044,10912,299579,14008,236399,91010,16774,165095,36251,27681,73108,34204,17912,42884,13949,20536,390590,14050,185789,46169,445590,37307,89330,14772,29742,35558,31578,44756,31894,410718,13400,14533,284457,20333,103635,363480,16250,19850,86186,36950,28201,317198,9878,71944,348346,438970,35215,163626,316709
417320,277217,10947,13655,839,15691,321130,24801,27850,569547,13015,12219,55321,52943,25405,37211,135312,26939,26976,26189,74849,387893,13187,24047,330161,48374,19434,81250,467062,77887,25284,86594,65034,36676,393659,584549,2887,13382,20473,523849,34765,13353,44244,331446,145312,45560,106537,510880,20544,13632,575405,18047,256835,15044,10912,299579,14008,236399,91010,16774,165095,36251,27681,73108,34204,17912,42884,13949,20536,390590,14050,185789,46169,445590,37307,89330,14772,29742,35558,31578,44756,31894,410718,13400,14533,284457,20333,103635,363480,16250,19850,86186,36950,28201,317198,9878,71944,348346,438970,35215,163626
